1592071192.0,'Sat Jun 13 17:59:52 2020','outdoor_13june/eggtart/exp1_433.750M_2020-06-13_17-59-52.000.dat'
1592071192.0,'Sat Jun 13 17:59:52 2020','outdoor_13june/bananacream/exp1_433.750M_2020-06-13_17-59-52.000.dat'
1592071231.0,'Sat Jun 13 18:00:31 2020','outdoor_13june/eggtart/exp1_904.750M_2020-06-13_18-00-31.000.dat'
1592071231.0,'Sat Jun 13 18:00:31 2020','outdoor_13june/bananacream/exp1_904.750M_2020-06-13_18-00-31.000.dat'
1592071241.0,'Sat Jun 13 18:00:41 2020','outdoor_13june/eggtart/exp1_433.750M_2020-06-13_18-00-41.000.dat'
1592071241.0,'Sat Jun 13 18:00:41 2020','outdoor_13june/bananacream/exp1_433.750M_2020-06-13_18-00-41.000.dat'
1592071247.0,'Sat Jun 13 18:00:47 2020','40.44136,-79.94910'
1592071288.0,'Sat Jun 13 18:01:28 2020','outdoor_13june/eggtart/exp1_904.750M_2020-06-13_18-01-28.000.dat'
1592071288.0,'Sat Jun 13 18:01:28 2020','outdoor_13june/bananacream/exp1_904.750M_2020-06-13_18-01-28.000.dat'
1592071293.0,'Sat Jun 13 18:01:33 2020','40.44150,-79.94930'
1592071298.0,'Sat Jun 13 18:01:38 2020','outdoor_13june/eggtart/exp1_433.750M_2020-06-13_18-01-38.000.dat'
1592071298.0,'Sat Jun 13 18:01:38 2020','outdoor_13june/bananacream/exp1_433.750M_2020-06-13_18-01-38.000.dat'
1592071356.0,'Sat Jun 13 18:02:36 2020','outdoor_13june/eggtart/exp1_904.750M_2020-06-13_18-02-36.000.dat'
1592071356.0,'Sat Jun 13 18:02:36 2020','outdoor_13june/bananacream/exp1_904.750M_2020-06-13_18-02-36.000.dat'
1592071366.0,'Sat Jun 13 18:02:46 2020','outdoor_13june/eggtart/exp1_433.750M_2020-06-13_18-02-46.000.dat'
1592071366.0,'Sat Jun 13 18:02:46 2020','outdoor_13june/bananacream/exp1_433.750M_2020-06-13_18-02-46.000.dat'
1592071371.0,'Sat Jun 13 18:02:51 2020','40.44166,-79.94954'
1592071403.0,'Sat Jun 13 18:03:23 2020','outdoor_13june/eggtart/exp1_904.750M_2020-06-13_18-03-23.000.dat'
1592071403.0,'Sat Jun 13 18:03:23 2020','outdoor_13june/bananacream/exp1_904.750M_2020-06-13_18-03-23.000.dat'
1592071410.0,'Sat Jun 13 18:03:30 2020','40.44185,-79.94981'
1592071413.0,'Sat Jun 13 18:03:33 2020','outdoor_13june/eggtart/exp1_433.750M_2020-06-13_18-03-33.000.dat'
1592071413.0,'Sat Jun 13 18:03:33 2020','outdoor_13june/bananacream/exp1_433.750M_2020-06-13_18-03-33.000.dat'
1592071452.0,'Sat Jun 13 18:04:12 2020','outdoor_13june/eggtart/exp1_904.750M_2020-06-13_18-04-12.000.dat'
1592071452.0,'Sat Jun 13 18:04:12 2020','outdoor_13june/bananacream/exp1_904.750M_2020-06-13_18-04-12.000.dat'
1592071462.0,'Sat Jun 13 18:04:22 2020','outdoor_13june/eggtart/exp1_433.750M_2020-06-13_18-04-22.000.dat'
1592071462.0,'Sat Jun 13 18:04:22 2020','outdoor_13june/bananacream/exp1_433.750M_2020-06-13_18-04-22.000.dat'
1592071470.0,'Sat Jun 13 18:04:30 2020','40.44188,-79.95012'
